GIS_ASSET_WMID,PIPE_MATERIAL,INSTALLATI_YR,Shape_LENGTH,PIPE_DIAMETER,IN_USE,SOURCE,soil_ph,mean_low_temp,soil_moisture_index
WM14178-C,CIP,S10.3,26.73197247938515,6.0,TRUE,ASBUILT,5.736822455801165,5.179071783438791,6.784931594069129
WM10028-D,DUC(G),H6.10,66.77715694557992,4.0,TRUE,RECORDS,6.919459977681836,8.21881100720805,3.441752864080638
WM02875-C,CIP,,511.8768703278547,10.0,TRUE,RECORDS,5.628041633701828,8.78349156726523,4.448080082232572
WM03179-C,CIP,S7.7,167.37924369695975,14.0,TRUE,ASBUILT,6.940339883390679,5.5036598036898114,5.429869382886134
WM02601-A,ACON,S38.5,223.78192198126635,4.0,TRUE,ASBUILT,7.493837262484609,8.418236153822479,3.1379317304067755
WM02426-P,PVC,H27.10,38.46894522422372,6.0,TRUE,GIS_MERGE,7.191896837253324,6.663932302946847,5.7337439602531095
WM10844-D,DUC(G),S52.6,72.69066699221003,6.0,TRUE,RECORDS,6.851875349742158,7.73133005857172,1.8919679773656954
WM05653-P,PVC,S50.4,7.706787771443487,6.0,TRUE,RECORDS,7.5419623589619205,7.779952459641178,8.908016551454624
WM13434-D,DUC(G),S43.7,61.91666185398935,12.0,TRUE,RECORDS,6.874556456433056,7.815886218175177,8.381011699519297
WM03714-A,ACON,S28.7,42.96573583639838,10.0,TRUE,RECORDS,6.793486792060942,5.830659373668877,1.940859365126075
WM13755-C,CIP,S15.11,51.70808191252581,8.0,TRUE,GIS_MERGE,5.122817530374265,4.228423116647865,5.485811417622213
WM09473-C,CIP,S2.7,118.91246639522433,4.0,TRUE,RECORDS,6.369845528593332,3.4460078210564005,3.690420311024705
WM04983-A,ACON,S7.1,198.00385461853875,4.0,TRUE,RECORDS,7.1388420898751805,5.695163792108825,7.128821105580922
WM13368-P,PVC,H20.8,50.01372298305796,6.0,TRUE,ASBUILT,8.18187353228859,4.079926775337073,3.6702203847859494
WM13621-C,CIP,,113.9557333473349,10.0,TRUE,ASBUILT,7.362693203998473,6.884797557730537,6.294927875500915
WM14449-C,CIP,S19.11,76.01001621862088,4.0,TRUE,RECORDS,9.16026030606076,4.287666519054359,7.243373063321386
WM03160-C,CIP,S15.2,92.30707707726833,8.0,TRUE,RECORDS,7.5775077578169014,8.233522199965806,8.66653168386361
WM06399-C,CIP,S15.1,4.974810684347176,10.0,TRUE,RECORDS,7.618458062716453,8.078916151401451,7.911114584746802
WM03827-A,ACON,S39.1,332.4862172737048,12.0,TRUE,RECORDS,7.184559362310518,2.318465375173303,8.66161878991568
WM00209-S,STW,S20.1,170.9953755892493,12.0,TRUE,RECORDS,6.992624814744282,3.641722158050083,7.157956904246683
WM05410-P,PVC,H19.8,111.9906734589822,12.0,TRUE,RECORDS,6.226258558241724,8.075661611521507,3.225943733396338
WM11099-S,ACON,H2.10,549.5411984256862,4.0,TRUE,RECORDS,8.561050507528414,7.2886676983426995,8.105314581190232
WM11226-C,CIP,S13.1,142.0887762234779,4.0,TRUE,RECORDS,7.171364317955745,6.830753695834272,6.014730142129526
WM10835-A,ACON,S15.7,56.18326242673356,4.0,TRUE,RECORDS,6.0808613933923485,3.2154068008267984,2.943489711725062
WM01050-C,CIP,S31.4,133.5616853754036,8.0,TRUE,ASBUILT,5.331166237559323,5.116076021665214,7.117290024171785
WM05269-D,DUC(G),S49.1,9.95827538233425,8.0,TRUE,ASBUILT,7.6860522891537055,5.042869121322218,7.112691341310846
WM01449-A,ACON,S32.6,232.49426321445935,8.0,TRUE,GIS_MERGE,7.974300353426155,4.1105677729705485,3.1243068521696222
WM14425-A,DUC(G),H27.8,161.98535999026353,6.0,TRUE,RECORDS,5.649075737228275,7.925376723776496,3.259519901593045
WM13647-P,PVC,S56.6,411.33316081559315,14.0,TRUE,RECORDS,7.48283344399034,8.599619350438134,2.7615266323629877
WM04551-C,CIP,S11.1,160.45895557452604,12.0,TRUE,RECORDS,6.225588091535958,4.214421679704747,2.671575636387794
WM05691-P,PVC,H7.5,721.3620100543048,,TRUE,GIS_MERGE,7.492698895602514,6.109490677942603,2.7377802305729557
WM00724-C,CIP,S20.11,120.71654165770451,10.0,TRUE,RECORDS,6.153772303849676,7.2284549133629366,7.249338947599121
WM11102-C,CIP,S17.9,139.7381709671099,8.0,TRUE,RECORDS,7.583047020437489,8.76094081060254,7.850094875096442
WM03960-C,CIP,S12.3,19.34743334412633,6.0,TRUE,ASBUILT,5.8093502747617745,7.930009931297113,6.842520604133196
WM03079-D,DUC(K),H5.2,57.69237613450241,6.0,TRUE,RECORDS,7.827305410104781,8.428248891184328,7.676376402507928
WM01207-C,DUC(K),H24.11,9.454906732375093,6.0,TRUE,RECORDS,5.279940868471231,5.579012509018324,5.119062489139862
WM13035-C,CIP,S1.3,9.412022039454314,6.0,TRUE,GIS_MERGE,6.769487482984945,5.577234538128547,7.665990488298281
WM00741-C,CIP,T11.9,94.89468943437532,4.0,TRUE,RECORDS,5.745604326224094,7.635011954937414,4.045160866320212
WM00863-C,CIP,S4.5,38.271714786569646,8.0,TRUE,RECORDS,6.716935426341116,7.371026675597128,8.237127557243047
WM14551-D,DUC(K),H8.9,55.268914295629656,8.0,TRUE,RECORDS,5.99306730544685,6.665687533511674,3.1235083176278047
WM03132-D,DUC(K),S40.9,49.3354127637067,8.0,FALSE,RECORDS,7.553612784612988,5.524384593545287,3.1838983806844383
WM13051-C,CIP,S24.11,84.29055121204146,10.0,TRUE,RECORDS,7.171701386290673,8.480369241945418,9.360520414912166
WM10295-C,CIP,S16.11,111.83083745521435,4.0,TRUE,RECORDS,6.451673342826371,5.237697416935659,3.2735936518151485
WM12071-P,PVC,H9.7,218.92087518514018,12.0,TRUE,RECORDS,7.019581125025584,6.665033448683317,3.35422450761434
WM12112-C,CIP,S27.9,113.9494202205824,4.0,TRUE,GIS_MERGE,7.580283764602679,7.65974611433168,5.918564979455013
WM07266-P,PVC,H6.4,204.74574357809615,8.0,TRUE,ASBUILT,6.129528873265629,5.277449272552405,3.3453658540735263
WM13707-C,CIP,S10.3,57.36494297250465,8.0,TRUE,GIS_MERGE,6.550802762164531,5.28188450945719,7.214426466464886
WM12412-C,CIP,S20.6,266.7399207596609,6.0,TRUE,RECORDS,5.724636341621932,3.561534232159779,3.113271168729721
WM07201-P,PVC,H19.8,598.1797911074755,0.0,TRUE,RECORDS,8.22654973626193,2.4637847248085984,2.8560461814942353
WM02489-C,CIP,S34.1,646.5289007082902,0.0,TRUE,RECORDS,6.2096043632806115,7.346670971904652,7.730349166010416
WM03217-D,DUC(K),S63.8,46.596889285538055,10.0,TRUE,RECORDS,6.6012845419364785,7.322332319847557,3.202729201921271
WM14115-D,DUC(G),S57.5,892.3049288914626,,TRUE,RECORDS,6.542109479365683,7.443902664860085,3.648420014624074
WM03374-C,CIP,T9.9,127.91423644389579,4.0,TRUE,GIS_MERGE,8.541147400504888,5.469142754358958,3.0557480979170553
WM06834-D,DUC(G),S37.10,234.1726157165249,6.0,TRUE,RECORDS,6.3115829937602665,6.261860092483095,3.102310356226317
WM06872-C,CIP,S16.3,472.3813781372737,4.0,TRUE,RECORDS,6.847800079953223,4.919500846800055,2.613058612346394
WM08818-D,CIP,S10.6,465.07702935343696,8.0,TRUE,ASBUILT,7.527326375185003,5.1748104197876845,3.0910216071402523
WM10975-D,DUC(K),,450.26286295348837,12.0,TRUE,RECORDS,5.876766830045743,7.295898033194761,6.972552707382782
WM10057-L,CIP,S17.4,223.7963798809651,8.0,TRUE,RECORDS,6.616473239731805,2.621467602549972,7.359588034932935
WM06713-C,CIP,S10.12,101.35097209820378,6.0,TRUE,RECORDS,7.218125577565603,4.056301719870345,6.565557997161508
WM02644-D,DUC(G),S34.8,8.721313045360148,10.0,TRUE,RECORDS,7.385134240117078,7.2197847236694255,1.7714200355220804
WM05751-P,PVC,H4.12,201.33905175346445,4.0,TRUE,RECORDS,6.1281519687905925,6.336703989165979,3.322355482197817
WM01122-L,CIP,S3.9,325.22116806716076,6.0,TRUE,RECORDS,7.384625020682321,7.854442081096299,2.171717622573561
WM01564-L,CIP,S6.10,47.36245759539452,6.0,TRUE,RECORDS,6.737366508460893,7.132034042099675,3.190762538048791
WM10585-P,PVC,H6.2,198.18386322220613,10.0,TRUE,RECORDS,6.488356077590434,7.063621784800913,7.430197045422366
WM13290-C,CIP,S26.4,157.52836445112916,8.0,TRUE,RECORDS,8.19526422766695,5.239781044537556,9.173860252828518
WM02926-C,CIP,S15.10,157.26227712214313,6.0,TRUE,ASBUILT,6.965225806299731,5.802164609765143,7.969275701549877
WM01114-D,DUC(G),S46.5,220.28282060832862,12.0,TRUE,RECORDS,6.9162404674036235,5.365757669734319,7.182817445082783
WM06672-C,CIP,S10.3,266.20279574201413,4.0,TRUE,RECORDS,8.432831108123855,6.479044975072079,9.504665249631062
WM08128-A,ACON,S36.3,123.17916654762666,6.0,TRUE,RECORDS,6.141180743701726,5.466879807329128,3.0514503639746855
WM13632-A,ACON,S28.11,17.81162179851526,16.0,TRUE,RECORDS,7.260376925787149,5.9510665543402155,2.4662857430076386
WM01255-C,CIP,S18.10,13.900152582406008,8.0,TRUE,RECORDS,6.784641083035419,7.728937143412186,6.146295425294566
WM01696-C,CIP,S11.12,153.8669393169548,8.0,TRUE,RECORDS,8.069667826257822,8.103402732710812,6.572112092327756
WM05391-P,PVC,S46.8,753.9286662199083,,TRUE,GIS_MERGE,6.6898055512908465,4.385390973772064,7.287933980004515
WM12373-D,DUC(G),H17.8,112.20289168637828,14.0,TRUE,GIS_MERGE,6.619407315676715,7.834467595412464,7.321625661484696
WM13962-D,DUC(K),S35.3,128.96543747920077,10.0,TRUE,GIS_MERGE,7.265334113082053,8.339317647010175,2.383868923902205
WM13309-C,CIP,S24.12,222.98550292137224,8.0,TRUE,GIS_MERGE,7.505275372555414,4.599999571718262,6.251597013119545
WM10024-D,DUC(G),S40.1,104.04215291125729,8.0,TRUE,ASBUILT,6.4395142224403354,6.424338526399438,2.8193050383465623
WM02057-C,CIP,S22.11,556.5402054977312,6.0,TRUE,ASBUILT,8.209789997541105,5.169323207681307,8.508746808621147
WM00080-D,DUC(G),H1.4,275.29579771793215,10.0,TRUE,ASBUILT,7.859341865785945,5.366001668695856,5.704043770302081
WM11290-P,PVC,,79.08647331599059,12.0,TRUE,RECORDS,6.0972137939159285,4.60335905978214,6.336832147353865
WM08750-A,ACON,S34.6,259.97723709602724,8.0,TRUE,GIS_MERGE,5.637288645467269,6.178154945145538,2.2140363006745334
WM12539-P,PVC,H4.9,147.12272909202147,12.0,TRUE,RECORDS,6.263469212080013,5.660644017990835,7.629790147775708
WM11882-C,CIP,S17.4,92.27686107941554,8.0,TRUE,RECORDS,5.580734230405317,7.930566691116775,2.511100471250209
WM08988-C,CIP,S5.10,890.4290643483473,,TRUE,RECORDS,7.5725484932506735,7.2075692420011235,3.169216886869556
WM14774-C,CIP,T10.6,58.809187606449996,4.0,TRUE,ASBUILT,6.483083861817324,8.381744780762897,3.6636007485845687
WM12042-C,CIP,S28.6,250.73130785308604,4.0,TRUE,RECORDS,6.023219502273742,7.339613544103171,3.1469097823716927
WM00747-C,CIP,S11.12,164.16909980649507,10.0,TRUE,GIS_MERGE,6.030248766594009,7.868009562969483,3.7254809045809076
WM07823-C,CIP,S47.3,117.04684748689033,4.0,TRUE,GIS_MERGE,7.505049118563025,4.867966721499521,2.3167586054247726
WM13391-C,CIP,S10.5,23.133483696401527,6.0,TRUE,RECORDS,7.9169676934782744,8.736230548973454,3.7759069563993974
WM08935-C,CIP,S13.3,320.6313174600291,6.0,TRUE,RECORDS,7.455541620859595,3.03705870957863,7.8215736274377585
WM03601-C,CIP,S12.10,107.91897842369508,6.0,TRUE,RECORDS,7.775499951579785,8.069083993597863,1.6785006503559046
WM03851-A,ACON,S30.10,274.1018943353847,8.0,TRUE,ASBUILT,6.057660205341498,8.43420999153151,3.1165573596175107
WM03480-P,PVC,S51.6,46.1542609571552,999.0,TRUE,RECORDS,7.188479138529398,3.222022486342812,7.998895526409063
WM08751-D,PVC,H5.12,255.55993185868283,14.0,TRUE,RECORDS,6.889930499221443,2.81874116011276,2.804841993837806
WM06127-D,DUC(K),S36.2,140.66529008222278,8.0,TRUE,RECORDS,6.950899925120482,4.198449771056849,9.206017291656774
WM10742-P,PVC,H19.11,168.2748415444512,10.0,TRUE,ASBUILT,7.033213138616044,6.580061766875723,6.5003787326086755
WM11966-A,ACON,S56.7,265.7846835064338,12.0,TRUE,RECORDS,6.837966976765349,2.4004844818457713,7.915038514100632
WM09658-C,CIP,S10.7,8.522251036331,14.0,TRUE,RECORDS,7.129029705083533,3.2679439358792752,7.327275820470261
WM01183-C,CIP,S19.12,212.75206827077636,16.0,TRUE,RECORDS,5.250407243256211,3.783776780058364,6.885499197667568
WM08793-C,CIP,S19.8,34.48433247968205,4.0,TRUE,RECORDS,7.498208965309989,5.364775698162628,9.102780916386845
WM09496-C,CIP,S21.1,286.41375532447273,12.0,TRUE,RECORDS,4.980812625811037,8.368243135796556,6.66366899789184
WM03198-C,CIP,S18.11,457.0468968850473,6.0,TRUE,RECORDS,7.376960044560028,2.5177230497447356,1.343866639462347
WM11094-C,CIP,S17.7,11.815259959344985,4.0,TRUE,RECORDS,7.6798453611339665,5.392187308144203,2.975554256338724
WM11432-A,CIP,S13.3,86.24347151361144,10.0,TRUE,RECORDS,8.052603718969124,6.374097884827332,3.100861222432719
WM01847-C,CIP,S16.1,472.6565213986978,6.0,TRUE,ASBUILT,5.314083976010975,8.837031878645547,2.3721586189855333
WM09928-D,DUC(K),H15.1,14.92796463258128,12.0,TRUE,RECORDS,7.722033979656493,4.189061502412177,2.687544297016538
WM02429-A,ACON,S11.5,4.849501421995228,12.0,FALSE,RECORDS,8.375258802676194,6.823780093993736,7.183973087828512
WM13308-A,ACON,S10.10,275.96448673598206,10.0,TRUE,ASBUILT,5.882463463239306,6.486994899798133,4.772235877995124
WM06162-C,CIP,S21.1,387.4688552164371,12.0,TRUE,ASBUILT,6.216607919563188,6.646432056275507,2.557167482608972
WM04389-C,CIP,S24.3,82.64314444151387,8.0,TRUE,RECORDS,7.083340314797021,4.148243724965193,2.7924542526298985
WM14079-D,DUC(G),S51.6,402.65596589016786,10.0,TRUE,RECORDS,7.933667920399736,7.757322599181109,3.4177845827298436
WM01525-A,ACON,S23.7,41.0909691042325,4.0,TRUE,ASBUILT,6.341119410108824,6.885397535038901,7.165183541522119
WM05791-C,CIP,S43.1,1089.9390539467931,,TRUE,ASBUILT,6.864631507652761,4.633184425641152,3.2871940939652093
WM10711-C,CIP,S36.5,282.5805445748847,6.0,TRUE,RECORDS,6.2004488973323815,9.029260222635033,6.998436564961685
WM00491-D,DUC(K),H4.8,213.81721009405737,8.0,TRUE,RECORDS,7.374208983503771,5.78621953636449,5.200523590548096
WM13366-C,CIP,S8.2,138.22594453490456,8.0,TRUE,ASBUILT,7.093982336394013,3.713059839641504,2.91970042589496
WM00047-C,CIP,T12.3,522.0939191949146,6.0,TRUE,RECORDS,7.0639621161509565,3.2448790547877686,6.108633595814052
WM00629-C,CIP,S2.12,18.017925968480995,6.0,TRUE,ASBUILT,6.087788194547659,6.208743197848124,3.1439372370891796
WM07424-D,DUC(K),S39.5,197.63107228657464,8.0,TRUE,RECORDS,7.229409981647234,6.4395731305775,5.676316421230275
WM00686-D,DUC(K),H9.4,89.3615613507427,36.0,FALSE,RECORDS,7.168047502561679,3.257533464608454,2.5062310752539023
WM12288-C,CIP,S27.11,445.59771942929365,6.0,TRUE,ASBUILT,8.163474533362274,5.042345994084547,2.4457542495594464
WM14100-C,CIP,S6.11,93.82179288246698,6.0,TRUE,GIS_MERGE,6.899608848977135,4.5849879715820245,3.914063340878593
WM08970-D,DUC(K),S61.5,714.6326915668178,,FALSE,RECORDS,6.155804690030967,7.863453798200981,5.676408707191041
WM02850-P,DUC(K),H13.3,147.31636552126292,6.0,TRUE,GIS_MERGE,6.980019833865115,4.422382565694731,3.086587010364839
WM03725-P,CIP,S5.2,192.14354191657185,14.0,TRUE,RECORDS,6.027748901413693,5.559827194956403,2.14135437413022
WM14803-D,DUC(K),S51.5,177.697656894612,6.0,TRUE,RECORDS,5.502988190956593,7.825976053139138,6.914989167039515
WM14277-C,CIP,S12.8,208.56280389786843,16.0,TRUE,GIS_MERGE,5.248301739550012,6.612428203334907,2.745657720645233
WM11290-C,ACON,S1.1,209.39306393090374,4.0,TRUE,RECORDS,6.725974754578228,5.9090108573710465,6.112493102774707
WM01430-C,CIP,S2.4,188.78715109096083,6.0,TRUE,RECORDS,7.815099916454325,8.313603648509638,5.374362759399322
WM08868-A,ACON,H2.4,35.60418684053002,4.0,TRUE,RECORDS,7.867666703791535,5.29890213624217,6.737618435568504
WM13443-L,CIP,S4.10,195.50427712060628,6.0,TRUE,ASBUILT,6.602470442004681,8.73507599644931,2.4505358681297817
WM00939-C,CIP,T4.11,140.09906322132883,4.0,TRUE,RECORDS,8.079448370746475,4.376839317662239,3.1561468129340717
WM05008-P,PVC,,27.937795770842058,8.0,TRUE,RECORDS,6.367663703406272,6.283200364665562,2.341591673777606
WM03364-D,DUC(K),S46.10,281.31327706968295,8.0,TRUE,RECORDS,6.247099032064832,4.532783618272247,7.0913246374412156
WM10160-D,DUC(K),S45.1,140.71454851228918,6.0,TRUE,GIS_MERGE,7.682581080175618,4.508017001468313,4.014263518717748
WM08359-C,CIP,S4.9,35.47085703006451,14.0,FALSE,ASBUILT,7.365366677822213,8.337631806689924,2.311504226563722
WM02082-A,ACON,S46.4,247.0495863341639,8.0,FALSE,ASBUILT,6.80871997746493,6.156257589745123,3.6007217834865974
WM02650-D,DUC(G),S30.2,106.51251005621452,6.0,TRUE,RECORDS,6.271615018420496,7.892476198407263,7.562612388425601
WM06407-C,CIP,,186.2262057646367,4.0,TRUE,ASBUILT,8.258552198185463,7.573320896689933,1.962538732954542
WM09360-C,CIP,S46.6,90.51512486157299,8.0,TRUE,GIS_MERGE,7.823116711356801,6.492867434711108,3.4953649663051145
WM07505-A,ACON,S35.1,349.08758087904425,6.0,FALSE,ASBUILT,6.649232941340947,7.2505323392746766,3.913421783842023
WM06613-C,CIP,,189.05265562318527,8.0,TRUE,GIS_MERGE,5.7702257411169375,6.626509471801302,2.6744513063920725
WM10042-A,ACON,S23.10,57.336589617341815,10.0,FALSE,ASBUILT,6.503089680141511,5.949956086611106,6.5320518912165975
WM06871-D,DUC(K),H8.9,29.19422582077823,14.0,TRUE,RECORDS,6.685578253254748,6.779361525628525,7.735751574395857
WM09635-D,DUC(G),H12.6,117.76446153005236,4.0,TRUE,RECORDS,5.689204672975535,6.003394574399,7.268976167601542
WM10584-C,CIP,S29.5,149.32579204519425,10.0,TRUE,ASBUILT,6.898216439732319,8.319724814119045,3.94713498700389
WM00648-C,CIP,S1.2,53.97026774210099,8.0,TRUE,ASBUILT,7.12086170142613,7.264837193278731,10.370362552241932
WM11134-C,PVC,H12.3,76.67765116601367,4.0,TRUE,GIS_MERGE,7.291581616672019,8.250757745412885,6.783726748496744
WM05631-S,STP,S4.1,469.8799647315027,6.0,TRUE,RECORDS,6.995882092123609,7.984550530402521,9.329678134542714
WM10953-A,CIP,S9.4,3.830401067287312,6.0,TRUE,RECORDS,8.472652341926997,3.6387732293007775,3.0119701734335433
WM05645-A,ACON,S15.3,153.30418667312188,4.0,TRUE,GIS_MERGE,6.23879487504372,2.822363339646767,7.956004818072507
WM01121-A,ACON,S55.5,93.56877027796872,12.0,TRUE,ASBUILT,6.98980329161332,8.808017405882099,3.3504224217293386
WM02523-C,CIP,S16.7,267.02955955813377,12.0,TRUE,RECORDS,7.132133864029376,3.6173610832731686,7.969689387411419
WM03743-C,CIP,S1.5,27.200009205749666,10.0,TRUE,RECORDS,7.145884187247313,5.138080281509379,6.639129320100241
WM03737-A,ACON,S13.2,178.46016070163023,8.0,TRUE,RECORDS,6.761892167990573,6.617813327072858,3.1064603891970397
WM02943-D,DUC(G),H26.2,251.68495092554076,14.0,TRUE,RECORDS,6.600216798722315,5.340881465637992,2.169913908946113
WM01154-C,CIP,S7.8,57.93941993980843,10.0,TRUE,RECORDS,8.101375755498626,6.610131587160335,6.903121049925022
WM12596-A,ACON,S52.4,129.07034027647023,6.0,TRUE,RECORDS,6.525729595535626,3.878106513445633,6.848991255049395
WM14134-P,CIP,T5.8,253.30713953367376,8.0,TRUE,RECORDS,5.681649217264103,7.913276165044359,4.15518332851201
WM05162-C,CIP,T12.1,54.00708071520057,4.0,TRUE,ASBUILT,7.8602813377605285,2.4884896821972324,2.8726329771200403
WM06770-D,DUC(G),H23.1,119.48828811207204,4.0,TRUE,ASBUILT,6.222436483366927,8.147512286101074,7.2424602542867715
WM01322-D,DUC(K),H18.11,158.99915271891223,10.0,TRUE,RECORDS,6.934923128885071,7.261679286183329,5.619764519615714
WM04437-C,CIP,S25.4,832.379152831345,,TRUE,RECORDS,6.013693698709016,1.5690653418825888,8.079196946685293
WM13438-C,CIP,S37.5,234.185123572046,4.0,TRUE,RECORDS,8.511824437331374,7.400288859745235,2.8599985779353903
WM02361-P,PVC,H13.11,102.76977367582003,14.0,TRUE,RECORDS,7.558981427195345,5.686004897223514,3.841175172371055
WM11345-A,ACON,S44.10,60.334766516702075,8.0,TRUE,RECORDS,7.601858255310351,6.439174365596885,3.8295874110173154
WM11130-D,DUC(G),S37.11,27.092936027009273,10.0,TRUE,RECORDS,7.168843494268523,7.059021390354794,2.9128037176611614
WM13760-A,STP,S24.2,283.22160947049997,12.0,TRUE,RECORDS,7.748962689759154,6.425194244662941,6.903535324229974
WM10237-S,STW,S4.5,183.1712835184735,8.0,TRUE,RECORDS,6.285887785489108,5.7419739264225615,8.267762327802119
WM13917-C,CIP,S18.12,18.802069161451072,4.0,TRUE,RECORDS,6.593105719291617,7.611730832621634,3.643074426264091
WM09863-D,DUC(G),S55.12,172.700243188272,8.0,TRUE,ASBUILT,6.288751097611036,4.7258526558573974,7.200753776178877
WM01957-P,CIP,S14.1,526.9676875212463,6.0,TRUE,RECORDS,5.910739049524223,4.772908739060858,6.964468888774283
WM11255-S,DUC(G),S49.1,25.706547733556363,10.0,TRUE,ASBUILT,6.970543634607206,8.20364602136872,8.089037334186186
WM05886-P,PVC,S61.3,98.6948825868385,12.0,TRUE,RECORDS,7.146656957322489,5.652711535127908,2.002301887694284
WM10214-A,ACON,S43.3,127.21364948132396,16.0,TRUE,ASBUILT,7.25332325240194,5.106522309970409,3.25865631528404
WM02373-D,DUC(K),,245.50104256494524,4.0,TRUE,RECORDS,6.19542488211439,4.265695841760228,4.407171079926123
WM02222-P,PVC,,6.559592334233457,6.0,TRUE,ASBUILT,6.464552883417212,7.833224866618808,7.940753314237895
WM00761-D,CIP,S27.3,89.42346112918312,8.0,TRUE,RECORDS,7.516967777954245,8.927385423003983,5.509761218755892
WM05383-C,CIP,S17.2,225.6735394632633,16.0,TRUE,RECORDS,6.179751682926831,3.031939362560965,5.781905476769387
WM04276-C,CIP,S17.8,28.175722438900266,8.0,TRUE,RECORDS,6.152575171175302,3.2359690510976353,3.8011066135193
WM10998-S,DUC(K),S61.11,44.65981010162068,10.0,TRUE,RECORDS,8.456756274395623,5.334799069658699,2.2257195853378478
WM03967-D,DUC(G),S34.10,83.25181239799713,8.0,FALSE,RECORDS,5.588544183127472,4.173525577921739,5.538548865292538
WM04960-A,ACON,S22.11,57.694328798141214,4.0,TRUE,RECORDS,6.038621586671955,8.093845690794378,3.6299369312218825
WM02703-P,PVC,H6.2,311.6420807010945,6.0,TRUE,RECORDS,6.252153451932156,3.3272287299367362,7.446437852073831
WM01224-S,STP,H3.4,190.3266963978822,4.0,TRUE,RECORDS,7.34955923197063,7.708664459509208,2.742379992438287
WM03627-P,DUC(K),H16.12,251.54966084741318,8.0,TRUE,RECORDS,8.28984079565391,6.177681299074764,8.041603901022501
WM09453-D,DUC(G),S52.9,145.5981083258739,8.0,TRUE,RECORDS,7.613163329151531,4.787837366806224,4.268815618933021
WM11885-D,DUC(K),S51.9,88.06237737803895,8.0,TRUE,GIS_MERGE,7.71567345612393,4.478447810735343,7.131882461049863
WM00009-D,DUC(G),S54.7,695.4695569073956,,TRUE,ASBUILT,6.509728720144499,6.580564457454032,4.461202902089289
WM12414-D,DUC(G),H5.9,482.68678440248186,12.0,FALSE,GIS_MERGE,7.052734982041155,6.120972197663188,6.2803028733297985
WM11942-A,ACON,S53.4,167.6737452333764,8.0,TRUE,RECORDS,7.2445771627637034,5.409972342769438,2.798698867859463
WM13495-C,CIP,,185.667217563343,8.0,TRUE,RECORDS,6.157330686381905,5.901396576669722,3.8904839952390082
WM02033-P,PVC,H21.11,53.42749421844201,16.0,TRUE,ASBUILT,6.0453097954751716,4.5204202550367905,6.362819693211405
WM05689-C,CIP,S1.12,19.78402406362875,10.0,TRUE,GIS_MERGE,5.656696702960442,4.855279980961819,6.683704468653993
WM00081-D,DUC(K),H14.5,44.25022835789423,8.0,TRUE,RECORDS,7.220404274800546,6.979834398278287,9.710953164457933
WM10012-D,DUC(K),H12.2,26.470523333839083,14.0,TRUE,ASBUILT,7.348397648740776,5.694091285558428,3.2155969051141486
WM00373-P,PVC,H7.3,140.19643081297545,12.0,TRUE,ASBUILT,5.5076115838948025,7.044895881852643,3.8426424336954303
WM04421-C,CIP,S5.4,46.727856170909945,8.0,TRUE,RECORDS,7.94728169566402,7.073928437168041,2.1082172263873136
WM07945-A,ACON,S29.5,154.16680856635503,6.0,TRUE,RECORDS,7.774812002290457,5.289675927078955,5.258430662341269
WM09583-C,CIP,S18.2,50.866285587486345,12.0,TRUE,RECORDS,6.635540164919786,8.165991291232178,2.4574295477042467
WM08288-P,PVC,S59.4,36.78098510976997,8.0,TRUE,ASBUILT,6.578141643614672,6.576560153610205,8.072893947049701
WM06348-P,PVC,H8.4,149.9672497385036,6.0,TRUE,RECORDS,8.31675257642553,7.824049119294918,2.5974868041801136
WM05724-C,CIP,S15.6,79.03435676178924,6.0,TRUE,RECORDS,6.6091975887959125,4.050668696660524,2.7059895231295554
WM09263-D,DUC(G),S40.4,47.35079947556369,4.0,TRUE,ASBUILT,6.6995892391837835,5.877257643356834,2.911402188234978
WM04231-A,DUC(K),S55.1,12.997480480473314,12.0,TRUE,RECORDS,6.794309237215872,8.026128033024305,1.9941426414448422
WM08220-C,CIP,S22.12,201.67125075138028,6.0,TRUE,ASBUILT,7.899751113693876,6.533563315508848,2.9292840283001436
WM05857-A,ACON,S45.9,0.7379550136975013,14.0,TRUE,RECORDS,7.542133360394684,7.6742243789893445,5.831876756788203
WM06265-C,CIP,S10.9,2.838951098980033,10.0,TRUE,RECORDS,7.475401014819084,8.01505539804992,3.3830640395175924
WM00122-C,CIP,T14.10,102.92854497365624,10.0,TRUE,GIS_MERGE,6.338767468779761,5.194100204535072,7.287819682770875
WM12099-D,DUC(K),S42.4,471.2024917187591,14.0,TRUE,RECORDS,7.91072398626,4.950544011326169,9.514828023399621
WM11700-D,DUC(K),H20.2,198.44156253485562,8.0,TRUE,GIS_MERGE,6.9094986001602186,6.000959946664887,2.6066700175922315
WM05229-C,CIP,S2.8,234.06731121497432,10.0,TRUE,RECORDS,6.529027807765015,8.32399858586454,4.818181474689894
WM12863-D,DUC(K),S60.3,456.6785865060083,10.0,TRUE,RECORDS,6.953525254564805,8.011711931445634,7.447156748104085
WM00290-C,CIP,S20.12,119.33520466575283,16.0,TRUE,RECORDS,6.944671125769776,6.760874495311294,2.3457414145938347
WM06281-P,PVC,H3.10,140.3813201033845,4.0,TRUE,GIS_MERGE,7.863943026271591,4.444349380779749,5.500200271052373
WM13448-D,DUC(G),S41.3,290.56684129542555,6.0,TRUE,GIS_MERGE,6.888077509075698,7.251514007298697,2.244476093202426
